mouse_entropy,mouse_velocity_mean,mouse_velocity_stddev,keyboard_typing_speed,keyboard_keystroke_entropy,keyboard_error_rate,screen_width,screen_height,color_depth,event_loop_jitter,inter_event_variance,label
4.223174248963437,17.577990059505105,4.83923611865875,33.98903381759023,3.7065841791418914,0.01493092600349446,1024,1024,32,4.342094551198281,35.696887469883805,0
4.220359913286375,15.243018225606768,4.264328088064696,21.530955812731655,3.2336376964203364,0.023285159900984974,1024,1024,32,4.485064247442947,48.5786741386795,0
4.83241496045687,12.338631798151981,3.43434073011982,51.088868479638755,3.4751567120304174,0.022365246149936766,1366,768,32,4.22266071732613,18.547335995382927,0
4.5892388490335305,14.435504860788877,4.796384909881688,45.29323595789338,4.179666579348569,0.037494331177341335,1366,768,24,2.0805794768036234,35.97910513224251,0
1.2117092425434,11.045566331086963,0.1756995555381693,312.9903079672914,4.8297238172051165,0.0007782193456643462,1920,1080,24,0.18763602199443752,1.5681848554032927,1
0.6499501772791668,17.885773474414542,0.30149894211525813,440.12300851719664,4.853162568549876,0.0008973932877562753,1920,1080,24,0.4926371907555803,1.8840845083932127,1
1.0169257047785978,11.275699411826706,0.11530954376983434,231.07579877917053,4.812350614129619,0.00035501127551730083,1920,1080,24,0.46641761484799027,1.891369685798878,1
0.5034620724251668,16.460408132634683,0.11474647682042277,430.839367623716,5.472584574486895,0.00015821561670214756,1920,1080,24,0.10433572766931345,0.9706028083458138,1
1.150010730741704,10.570632508996825,0.18037000767071754,469.0651168679575,5.178926312757037,0.00014218125171101993,1920,1080,24,0.4967081763379566,1.94189613280538,1
1.495914668565144,18.74659156147782,0.13865690473605152,444.6059754463368,5.353346984905145,0.0008473282312503872,1920,1080,24,0.2814637486762453,0.7990662734671109,1
4.962336138467754,15.605122060358102,1.362092277347792,20.479058142121353,3.2919497328352696,0.038353073120967876,2560,1024,24,4.589773169573074,44.204005691206575,0
4.662285982424352,3.6182050140187823,3.6175996139770343,58.06727174547484,3.6120697701553377,0.038783396251025455,1024,1080,24,4.501368622363163,45.86155702245839,0
0.5859929475109528,17.964820822280032,0.11920190602858388,318.3977106825313,4.896769548775674,0.0004930298575734534,1920,1080,24,0.27777646867308636,1.8197336616707867,1
4.065351868379701,15.253369130846462,4.367134026166989,34.971982349039074,3.27909436282473,0.015107134452175064,1920,768,32,3.237916297106278,36.200305413633345,0
1.2175400584651974,10.238515901683499,0.17449288628994952,342.3644408897908,5.152098909843964,0.0006328300236361136,1920,1080,24,0.15134866935825986,1.3128872752262535,1
0.5633429297661531,17.656324703157615,0.20233368721967385,247.24798053074048,5.388043963799072,0.0005002951956624271,1920,1080,24,0.3330649826910439,1.7537281170678207,1
4.372889114329888,15.933270746485821,3.247674384460039,46.730367827905845,3.2286812956820805,0.02337579664001882,1366,1080,24,3.7240086970832724,18.451592137390058,0
4.1828009757199505,13.176849072777596,5.619650975998179,58.159528843861324,3.738819126929225,0.046320588367455694,1024,1440,24,3.9419635285802994,41.077689004160206,0
4.459751187348416,20.09572817806066,2.3722697808220885,51.901777107011085,2.8024475042260417,0.03570794095128467,1920,1080,32,4.197402273591784,17.498754304796474,0
6.019066942796116,11.475048568673863,5.1337045424513565,56.298921388198906,4.399744780662647,0.011583554172070248,768,768,24,3.2611018094934545,11.482598224203073,0
1.0083936564329947,12.154825389895212,0.2866891665831025,448.7308621717907,5.077380658563414,0.0009648669574152782,1920,1080,24,0.31786112802506405,1.1578047841641934,1
1.370453768005644,14.98188113094451,0.44908153790696437,290.35486019612193,5.0416758386336,0.00016232423834563447,1920,1080,24,0.34967542695037335,0.869724706061574,1
4.424368242158524,20.148562714075823,5.002870011531718,70.94726377545247,3.622593024777303,0.028801415838129826,2560,768,24,4.386359229941515,31.45854192003388,0
5.482269264877196,17.199946590826595,3.9811644209870702,49.152768015802344,3.718166908615631,0.019362942487764448,1024,768,24,2.0377022979378117,40.68861311579541,0
6.432016220778821,9.31866102538956,3.989386131693791,48.83392601434661,3.8228000207102895,0.024095854459449617,1366,768,32,4.181147355341235,16.12700520689865,0
3.1245356459250626,11.046820015970003,2.922646233133512,27.64278227050256,4.157247368718394,0.019638106773680258,1024,1024,24,3.165615717058841,21.250144382694828,0
3.8787077604847005,20.106384070367227,3.7119091279619707,43.85147569853535,3.7461834068211735,0.018016792028014608,1366,768,24,4.570972898165191,43.26919761743027,0
4.0625455892135705,17.20797718494171,2.38964868170503,50.45084999785125,2.9847811779564957,0.03909529555835653,1366,768,24,3.0325282601060133,18.030897076662708,0
0.7133231045894816,11.024313845463201,0.3469260114012054,360.47834606862057,4.934211018991992,3.208835812299049e-05,1920,1080,24,0.16867669026798787,1.6186106230583779,1
1.121635564719155,10.215285798851056,0.3408328211419981,413.3352563267992,5.168209019018671,0.0009363890357545754,1920,1080,24,0.4891966914289121,1.7400241676613766,1
1.1388854257102783,11.442605710804418,0.38685255007532504,439.34960594479406,5.109610526843283,0.00030344673308467973,1920,1080,24,0.3721405621636594,1.209019629405041,1
1.246010133516415,19.371029126678884,0.43808370856005885,440.377708380268,5.117495342511738,0.0002223048501407806,1920,1080,24,0.17582640829866808,1.9279290143613461,1
3.6299203676615255,24.715352160770408,3.175119779424802,42.10612143663504,3.7291067738186,0.03248414040069849,1024,1024,24,3.7757257879221386,19.430610885784123,0
0.9593286460135284,13.587938830752886,0.24662834181961157,356.0770743377051,5.259581670844908,0.0009240965943553961,1920,1080,24,0.1649415546309318,0.785740914454829,1
2.9000311455966945,12.280286698113578,3.6450906113271104,86.03627096564337,3.5961541818902294,0.03651089976574068,2560,768,32,4.197891418309534,24.097610906710845,0
1.4423942589399052,18.51104380718121,0.4733837647165543,452.7593894115462,5.010656959848706,0.0004993061828105033,1920,1080,24,0.35539741058384255,1.773826348505653,1
1.499407363706071,19.644449874757875,0.4700933842694289,484.352531020075,5.182363297268984,0.0003919646134975068,1920,1080,24,0.2968370586883603,0.9414115434513093,1
4.936218019599755,18.127633554358354,3.0166653269833503,34.72015520508988,3.6523991236421196,0.03696135792975538,1920,1440,32,3.295279897912811,36.001738939997914,0
0.7401280244250141,14.567648737555832,0.1940569405492072,337.1848433004118,5.2880508679511,0.0007834079526283242,1920,1080,24,0.4685170573453129,1.1812339708399027,1
4.383022114058593,16.90404987363348,4.304401564211067,56.39681442147118,3.79834446203986,0.020612081527043857,1024,1440,32,3.170814711484214,29.55435499290765,0
0.7886612532131055,14.771162955891928,0.32996535804836546,345.48801177048404,5.056907115091684,0.0006685252329195701,1920,1080,24,0.10486909334936151,0.7907928136077323,1
3.0110914297570393,6.705693483594377,4.947382486401383,36.61781195415142,4.39836405203359,0.019125599323377082,768,1080,24,2.846756315883055,29.00920022391999,0
0.6734587913126506,10.424477985493962,0.17202433992477245,331.53598554143787,5.151198147034103,0.0008432870042736808,1920,1080,24,0.37394976147525305,1.5823660264734285,1
4.3863120350368625,6.137604132986285,2.54352011607571,48.486106757018646,3.1877441735060192,0.04879142213292771,2560,1024,24,3.143952727772774,39.91858135436851,0
1.1301630825923286,14.250510572905096,0.2850094743076631,430.5218147274073,5.1588381774168095,1.449696968518377e-05,1920,1080,24,0.2482914950754636,1.4522328139821232,1
1.4139592480732888,13.663390448399836,0.46107178116930136,415.7339468995838,5.0537519841271425,0.0005233165720920544,1920,1080,24,0.1945571360060122,1.7441300696155695,1
4.1674698136651545,13.739409362258977,3.90798954717791,59.704910060586656,4.7344053026514406,0.030987155133584215,1366,768,24,3.6963987026674,42.448762525941994,0
1.0735329812480308,12.811950463327435,0.48884022851060527,425.75422500852653,5.253882249742687,0.0004530156940568511,1920,1080,24,0.4862855021805138,0.7317631336609143,1
0.6781361383549895,12.745491250699674,0.14017767627181948,371.67615907550385,5.178309761108882,0.0009027884329082833,1920,1080,24,0.4385530218961059,1.155104085413695,1
1.234676813606078,12.297252427133163,0.2791252840215658,450.3762068320018,4.872743419025849,0.0005558464319965447,1920,1080,24,0.31729972548586227,1.1032599126266167,1
0.5226559502948869,11.631698662084602,0.43128679299173023,497.88574741236425,5.401706888097385,0.0006325676161094828,1920,1080,24,0.409074446538892,1.7122743884978302,1
4.746889967405962,16.101314475826918,3.6340052404401595,64.13592946895176,3.4577572181508116,0.022468197566819906,1024,1080,24,2.8356530184572346,48.39944082476491,0
0.8652155216057437,15.043130794869896,0.2971702713265254,229.03902402324482,5.1806089757335165,0.0003415046602526439,1920,1080,24,0.4557297145685647,1.868941426988649,1
1.1646392090357658,15.77396167719786,0.4175687805039089,345.93653546892074,5.4065633639831105,0.00045874027376476267,1920,1080,24,0.17641478968756874,1.8227198867510404,1
4.952197810566841,9.489419465102987,5.168521781867094,28.179753117756313,3.0844701260397662,0.02573071697877686,2560,768,24,3.8935070358863753,11.110862882393612,0
4.214876290679043,13.483975781154228,3.6851989927860354,50.902966012709065,3.7917113474724444,0.024827970780052767,1920,768,24,3.763282693721222,15.069178558746863,0
1.4970374707056775,11.955310840668334,0.2236019678771337,294.94747327049447,5.078215856970452,0.0003083524606496153,1920,1080,24,0.3268288584770864,0.5343596210805559,1
4.622721136948083,8.336957460763154,4.828799793411581,23.916198468615224,3.4654748794082892,0.02824882635542004,1024,768,24,4.946265383984517,47.09834100954109,0
0.6073385629468541,18.441871939661645,0.26559196133775076,483.50750861520623,5.391953940896899,0.0009103809467906467,1920,1080,24,0.2786518780954651,1.1274479683241638,1
0.7268327392882123,12.441618190393296,0.4413956049458815,445.5595966962852,5.273183685616892,0.00021359685038465037,1920,1080,24,0.2814501823212172,1.366618626662509,1
3.1990730772296603,6.3873961728130855,4.628350881596974,59.34723937617254,2.5676917720561963,0.036290070511862484,2560,1024,32,3.4912550621153193,34.26273243154057,0
4.391737999170746,11.366770776730796,4.5364347419866915,64.43983922609397,4.59729557850365,0.01566268576532725,1024,1024,24,3.9436193992945756,17.336402074978498,0
0.7767087714541923,10.065034969588227,0.3075173877080478,399.3014214244875,5.323898701685252,0.00031513738054890305,1920,1080,24,0.16797472453606904,0.6278356865400806,1
4.022832625053821,18.09206664010703,3.595521734837808,52.35032445195832,3.5071125594201185,0.03729057331414361,1366,768,24,4.877495782262715,41.143935771423685,0
0.501567089280358,18.142748134469503,0.15969057914931822,242.1696126306281,4.881389398607981,7.652585655422738e-05,1920,1080,24,0.22413370052071732,1.099144226562804,1
5.0107961913409165,20.964382328494445,4.014402974977097,64.98171781288241,3.9626008806603843,0.015342437116506184,768,768,24,4.86678478694289,17.622351424410358,0
3.7406000938377546,21.767073609705854,3.4457863707024856,59.95637115157092,3.5241865883582246,0.03814139699666413,768,1080,24,2.2453464479743714,14.249477450231641,0
0.8202411450746552,17.802744066379105,0.22354696493369014,387.56609844311396,5.227488012983686,0.000546990298722622,1920,1080,24,0.10066374316737564,0.8038968839062979,1
5.7027641599292815,9.963618198621896,3.207794748351078,68.47348719068194,4.116826526753801,0.047267990773970085,1024,1024,24,2.093517306040528,22.39356515181917,0
0.5432448241302742,10.771076936738307,0.24203519148563465,444.83096831925695,5.293497567869341,0.00027000412542821617,1920,1080,24,0.39439256939026834,1.8140304900260327,1
1.3160617641117196,18.151186906232873,0.477948768902011,299.8922585235372,5.4972291343628115,7.579971577827638e-05,1920,1080,24,0.24230360291950565,1.9069498848373154,1
0.7683432241961935,11.54072509461374,0.21940054161488562,448.4024836638456,4.961729531168053,9.679334343672652e-05,1920,1080,24,0.2731444926185177,1.6473956226023097,1
5.029357184042376,17.35192669039092,4.5015262240785034,46.74217819957176,3.5171772568288224,0.04841471279189087,1920,1024,32,2.6412813555741876,47.4363477255903,0
1.2889943577850071,18.08902475206183,0.46694166567069295,240.9117080667175,5.349479080005893,0.0006120958737366212,1920,1080,24,0.24763232721848746,1.3249092901801498,1
5.8252181268884256,7.207842332286189,5.040062659734796,37.671497054668414,4.581238506470415,0.036401155615806216,1366,768,24,2.4948358101314567,36.20417259882728,0
5.585074413257611,25.616961416814966,3.7712597741704035,48.56814538912011,4.5169249534189,0.04251104844489202,2560,768,24,3.8524580319448645,16.294400369027088,0
4.567456183334039,21.247602297783008,2.764368226762781,62.406333234397735,3.8466139053110155,0.04516352237414054,1920,768,24,2.945621561601468,11.715909412407232,0
1.0792194278888454,19.947023404252207,0.4786775708354777,366.0407891555602,5.399458992899096,0.000988486646125526,1920,1080,24,0.3360827205131941,1.688295929314009,1
4.28602993735664,16.848811202500336,4.374758706193437,62.732787339623286,3.9363921732251685,0.019012080841462074,2560,1080,24,2.251769274384148,42.7857020204975,0
0.6971591552972994,18.428897516015745,0.4626443075061192,457.25653415042035,4.8837356459776045,0.0006135668217823896,1920,1080,24,0.46807826693830246,0.6114672656401325,1
0.7376562917910855,11.14228249276507,0.20173839310750805,448.5175619910807,5.362414238034146,0.0009352554327498445,1920,1080,24,0.3830159496580079,1.3388108869645594,1
4.497941411096184,14.574682205049475,4.263352995412978,54.98991887701145,4.117427236591908,0.035709639984238394,1024,1440,24,2.311801204879909,48.05531539755643,0
3.5251917778905595,16.25758526200359,3.1976342739720267,35.92102171455781,3.254096534773975,0.02904331038412214,1920,1024,32,3.1653153699329755,31.166853604697668,0
5.417033602238174,13.666190476866644,2.2820914907225687,48.1984489212315,5.606329958062775,0.011708401330874633,768,1080,24,4.521966134070219,29.198694773857117,0
4.150648182075889,21.230083244554457,3.1954806358792913,72.77106364993037,4.432555749831241,0.031107295155460957,768,1024,24,3.9833083611861797,37.75159889685375,0
5.240118685081429,10.589343354509138,4.4247634351031415,41.07657349990395,3.6286872973100337,0.023417364159162606,1024,768,32,2.8971235186162145,21.930395374756863,0
4.538288358719149,13.739135760372186,4.794342323348975,53.2185005657922,3.3313295419328566,0.0481754317349323,768,768,24,2.331206079076604,27.385820499367014,0
1.1202843578126793,18.012143222685886,0.18516791249456888,253.155519615631,5.1070533572370085,0.00015989274464731486,1920,1080,24,0.29492057415540096,0.9509182833042972,1
1.1358876155444082,14.686918028503424,0.4675629828763628,291.8677495707978,4.895835047164633,0.00013069198267137816,1920,1080,24,0.20643337899966446,1.2239922251807214,1
0.7641440418309133,16.483876117744053,0.1350732602347655,426.7080499039413,4.922430805172056,0.0002193267892009172,1920,1080,24,0.10388102562380337,1.7215698473463,1
4.058732939690584,15.524264954214258,4.772256457342002,59.84894607383321,4.3156440747825515,0.02322688760219775,1366,1440,32,4.1450215209500225,24.78540459874732,0
1.09041050862607,18.697844456700224,0.22807765304063038,381.1240369937587,5.337657301127033,0.0004953114122163152,1920,1080,24,0.22213360998245135,0.7753377863434314,1
0.7614218074500396,12.722465449210482,0.25715046901286,299.9322329252695,5.309233026895859,0.000326016019894645,1920,1080,24,0.4492174123855056,0.8532528322237453,1
5.9464184138973515,14.692651923109343,3.7321170531954664,71.13647008137261,3.6069707013500407,0.012700467876533478,2560,768,24,4.056544951444112,15.528076537129781,0
0.5957568786728804,18.96574860057696,0.3810094009482169,258.0185524100525,5.342379173036235,0.0003924755449056323,1920,1080,24,0.19101673960187826,0.6168523975008662,1
0.5645356992088026,10.376835181203154,0.10955953296341475,218.68030605172356,5.0474193928886955,0.0007072101340093459,1920,1080,24,0.24333056553115162,1.4343002179142128,1
4.6835832907659976,19.748475429874986,2.366905430910594,68.20329241071681,4.105795062816277,0.017126841798825048,1920,1080,24,4.137579647078109,48.89560584716836,0
5.367660825959305,10.028771921040835,3.47950649051268,66.37914499310222,3.3569270546940357,0.04863207564669867,1024,768,32,2.9137564233914803,45.40159260657977,0
5.225848272582311,11.135693058665957,3.3426537520649333,53.545851480972296,3.4701586731375915,0.04032517967791484,1366,768,32,2.47619975402489,18.926717067815968,0
1.338889374470833,18.779032196043907,0.1494618068929297,224.47542214098857,5.069357367576026,8.455392406280128e-06,1920,1080,24,0.29980166202892594,1.4671452118198764,1
1.1450833413322739,13.476127540082093,0.3199503466516218,359.62988252688206,5.316514290142735,0.0005930950741883129,1920,1080,24,0.1782728295860166,0.6508916006811426,1
4.991492522752607,21.62707706861785,3.664739888615533,28.195295125719824,4.139700024319181,0.02914182518582102,1920,1440,24,2.219395627303123,46.48232185847724,0
3.329744218831891,21.95707457598519,4.758475454561188,64.33591872743727,3.7179003273342084,0.012193262376405466,1024,768,32,4.0655574340873795,45.015847341349556,0
4.2166784038134475,14.772111839734348,3.6298089643000337,50.96347435355909,3.978454687318825,0.0212131482283429,768,1080,24,4.092741811463881,45.29244831999935,0
1.3571640745115372,15.153225155250354,0.17435558137146623,380.09313485701864,5.031035767270566,0.0009744906238054958,1920,1080,24,0.26137069393785295,1.598195116295515,1
1.0995782824401377,12.584547298951602,0.3515626323259732,463.5811267951702,5.32993552245415,0.00038457697330594124,1920,1080,24,0.4970376675237017,1.4395492513236294,1
0.829630769187344,11.292403248815937,0.30811336673330625,270.8266065478865,5.2572605519690025,0.0007186020645332757,1920,1080,24,0.12607977317885355,1.0143640595314891,1
5.0264579224565455,20.893310248311693,3.608327287472462,40.34203269983641,4.043028197204459,0.03625475732061387,768,1080,24,4.585147324529017,16.974215934863576,0
4.7696523509462185,25.880643586197625,4.0852206671295574,25.896559892287836,3.687369030594912,0.024678187339839952,1920,768,32,4.666327857399342,33.56517711956805,0
5.552072895933186,5.339027553905334,3.3437223013990485,46.04275320476307,3.146185785580654,0.03351877291546719,2560,1080,32,3.4286002020528414,11.233525376554564,0
0.9524509973591759,10.980708391130086,0.22159240560900934,254.43112548655375,5.065096766974561,0.00034915646516757936,1920,1080,24,0.34043200428737064,0.9949874587546912,1
4.42039851342924,7.107911288881173,3.0053062840408526,57.208424662534576,3.4671164501197467,0.03279950371665817,1366,1080,24,4.097912432218651,34.69379037121111,0
5.336467570693458,6.91384532634102,2.846924597688573,38.721421842771186,3.534165716125997,0.03055241668323823,2560,1024,24,3.3048944285679736,22.60803141294189,0
0.5426304697994399,14.7154488591529,0.47163086187153747,336.36584462560666,4.851147050195319,0.00041585085311695723,1920,1080,24,0.42596134364353044,0.9572755485394766,1
2.8997758810584617,12.459673708214314,6.327609352891249,33.64080164638529,3.527573010277841,0.035693773867924834,2560,1080,32,3.2820595670225705,31.327934790818468,0
1.0005651865427037,11.763524057032614,0.46806410375849505,349.6271577217394,5.1027391104437925,0.0004995894394490272,1920,1080,24,0.35555458150946107,1.1411157133695322,1
3.390197670833595,15.76117468600784,4.584365539474533,70.96297220158027,2.7847359512299263,0.01678804571309634,1920,1080,24,3.128367260684201,28.098972458654565,0
4.288168005894773,18.88479044732077,2.9559398083816264,57.52636288491848,3.724471019880981,0.029336619115567744,768,768,24,4.620385299427133,17.10600062839461,0
4.076845359781852,10.789551476877893,4.225631240400077,24.473604325759812,4.298899511667932,0.017534568692464912,1920,1080,24,3.5265382459101793,20.14113234424483,0
4.846183715841904,5.6446605011940925,4.6881631737203735,24.512809115758582,4.0331991645091945,0.04061666269013548,1920,768,24,2.823984964011743,47.6326266009523,0
0.5532791476091131,14.775388123404724,0.23682120321230885,220.55512929211864,5.356361480419788,0.0003298827399455095,1920,1080,24,0.16714271604514486,1.8216966485342756,1
1.1321456685878646,15.16360424382315,0.3348947820782622,329.0575243315236,5.200335542082212,0.00079238504364999,1920,1080,24,0.213781234030062,1.1181942300983652,1
1.474473656663946,11.265015861103194,0.4036755811092453,320.6154405654977,5.228074901892156,0.0004797366153287539,1920,1080,24,0.36622882655517786,1.512744690659708,1
4.6779465004473755,17.826972929183253,4.4026731701242365,14.526992367154442,3.049516424209637,0.012643838121295117,768,768,24,3.1356155490258804,49.49134193454081,0
0.7755530840766061,13.324614982862514,0.2978457612567925,407.87949561347233,5.105850674703146,0.00010530893623377902,1920,1080,24,0.19832907205189396,1.817150704787367,1
1.1113748129315564,15.855438945520486,0.29581694842924944,439.64877296725194,5.338943336653562,0.00016261596449753025,1920,1080,24,0.3698865228021895,1.6546977385024193,1
5.508774691313403,18.021608887836507,4.784220733502827,32.948105562691396,3.345879744833011,0.04522849429296784,768,768,32,2.86200067005564,19.495724082688128,0
3.915128503825109,10.617183815696853,4.0788438466760635,44.27301349735886,4.416852148486272,0.013003262232694816,2560,1024,24,4.406395335690696,28.46637147148727,0
0.6002816236710287,13.145962077479258,0.21003899471422469,392.7492775940409,4.940285831134444,0.00037450727214254553,1920,1080,24,0.3282734840066242,1.224369017421285,1
3.301908852856891,14.437001804444789,3.3119431063124525,57.20196314676371,4.1962685046923776,0.028252946807508263,2560,1080,24,4.861008169755095,14.696866926300638,0
0.7160430086517696,17.835823465257036,0.46632327458442513,450.79314822111917,5.083912015191332,0.00020071988492564974,1920,1080,24,0.18626159033342288,0.530831428959913,1
4.269042639140347,4.973337373099884,3.2263047623822088,55.25530272758461,3.72585558514735,0.03035035150019462,1366,1024,24,3.3837158814967996,49.738601490208,0
3.773242813526647,18.131919631418416,4.47294319924232,41.83870465508947,4.051946048749055,0.023400356168284807,768,1440,32,4.312115613582784,12.367848466024117,0
1.4055723947271361,18.96868200400055,0.3584499179501114,364.4161385710796,5.044295601232944,0.00016645832225042158,1920,1080,24,0.19420953891177883,1.0702004399579137,1
4.8752303427873755,19.23367193082303,3.1179527399346236,47.43574425695906,4.095651142340239,0.026646686568979464,768,1024,32,4.401487093003025,34.25384572061321,0
5.191249106152556,16.611670917660174,5.322120280478841,44.31135205591277,3.9573899329998685,0.014879569244588052,1024,1440,32,3.6008902570255006,49.40821553354824,0
0.5515989218999731,10.109292305999892,0.3041295082847483,386.342806992732,5.145383457885149,0.0009544800398959143,1920,1080,24,0.24040908214667303,1.0692889891463402,1
1.2443160584119763,10.308068059184926,0.2736422609005751,470.0033987205114,4.935670363743711,0.0001964726442835163,1920,1080,24,0.2461307189636214,0.6738728784078383,1
0.8228458813581543,18.16422681468872,0.28089305179087815,350.34238753102795,5.399441515047856,4.401889339797005e-05,1920,1080,24,0.29544759357258915,1.1534960105805119,1
4.068040934518158,16.182769597040938,3.7492994652575606,58.14627226477332,3.984371178038242,0.048352709612749165,1366,768,32,2.3607380522631956,25.24662610009638,0
0.8423002085548457,15.24416978191028,0.4811163676756631,202.5809698634468,4.97987797455278,0.0009285136076687958,1920,1080,24,0.38622895067479435,0.9664820519666584,1
4.394044727570889,13.325564381716463,3.9921883697141456,23.895852287921514,4.52978402940778,0.034990551156448765,1366,768,24,4.105118796447819,20.555970475915863,0
5.345802758178557,12.377811552098139,4.0521731019570595,59.54941462493552,2.656443064694566,0.03134164720617465,1920,1080,32,3.9635448443245345,46.50132134799187,0
3.7843551765755183,11.45019093966828,1.2539587422824336,62.820007610546526,4.195944276834631,0.01511682177050587,768,1024,32,2.3328309721634923,36.92941133096143,0
1.4859601975057184,17.71896484495449,0.23975047812136366,347.62382222645584,4.880920660091873,0.0002389634063377951,1920,1080,24,0.4358240408682382,0.8041307601779666,1
1.1250710274238926,15.174600336721623,0.23690077923654537,469.534521598003,4.834324123562449,0.0006056790655813357,1920,1080,24,0.10713983050598577,1.356455421258433,1
3.356195336969585,11.74266178492626,3.761431173545467,61.870443371841425,4.134838380465447,0.04887013381310444,1366,1440,24,4.968247293397942,38.35220475408725,0
5.1555224849111045,17.1660192252666,1.9422935388494746,55.35545613981998,4.106203198579901,0.022788136231670846,1366,768,32,3.7177434074065854,12.582808252359712,0
1.4145908645379586,13.349111933691823,0.18695756119482693,339.58141760446256,5.14566513194854,0.0005276551967179798,1920,1080,24,0.254900644654547,1.483956532236629,1
1.145685858203826,10.185457039867106,0.3522915648569074,423.30288747324215,5.009868864648296,0.00022060256612912256,1920,1080,24,0.46886908762799495,1.2482940787657535,1
0.985051383499431,15.895567046509806,0.46444845004058155,336.47284470506463,5.113487899479438,0.0009336425513145928,1920,1080,24,0.20804144135579664,1.2201209059653657,1
0.7496964662776139,19.107799209134434,0.3827203380051114,330.49910014027796,4.945750758199207,0.0007659006766962249,1920,1080,24,0.4235973461592696,1.3392736164783443,1
0.7192469295832432,13.373020235135982,0.12137326527362627,282.9440085117951,5.402831356077481,0.0006900290406727634,1920,1080,24,0.3746812050924858,1.3781563909447916,1
1.4470770393172656,13.728979666529032,0.18892696813210927,370.77381919106597,5.146131133602362,0.00033745341865802235,1920,1080,24,0.3609533080837747,1.1073791518384604,1
5.763575990541841,20.14631279702441,2.098665034362293,45.92691208330484,3.794106005718301,0.016571931919858996,2560,768,24,3.5133016551144447,42.99084798377122,0
4.647801938821314,14.937904581012177,2.8470975563214345,66.23311434170097,2.8999959700571054,0.01443624019772292,768,1440,24,2.3828427496256763,13.959847685349324,0
5.391036543940261,13.005373284333862,3.8947960982110152,30.85379527064167,3.7927276063591195,0.02028072165064287,768,1440,32,3.22944542597451,32.429464100140706,0
0.6933065740954214,18.953791136580488,0.14840238158256658,450.6002003204355,5.07617857062237,0.0005427903691614505,1920,1080,24,0.2038805916407208,1.1520578498750438,1
2.0975094898275013,18.867077283933725,3.244008287962799,39.4720136325193,2.552190679576512,0.0488737710233605,768,1024,32,3.494805383450722,14.588266193494066,0
0.9309432281081135,14.947476165520044,0.23825958068036474,482.6195295914963,5.333140067832577,0.0009866546304375865,1920,1080,24,0.3712066578656128,0.7901771464635983,1
1.4601175905601638,18.124753393273224,0.4911570101532008,299.5003333131939,5.069263704884664,0.00044985137215732555,1920,1080,24,0.4061338131108291,0.8323533333155244,1
